 58 08 28  6  7 12 15 12 15 22 12244.0202
 58 08 29  6  9  9 18 15  6 15 12252.0225
 58 08 30  9  9  9  7 15  9  6  9249.0225
 58 08 31  7  9  7  6  6 15  4  0259.0210
 58 09 01  0  2  5 12  9  7  3  3261.0200
 58 09 02  5  5  5  5  6  4  3  4281.0221
 58 09 03  7  6 27 56111 80111111270.0230
 58 09 04 48 32 18 22154300236236256.0240
 58 09 05207179 32 27 18 22 67 15233.0206
 58 09 06  9  9  6  5  6  6  6  5216.0220
 58 09 07  6 18  9 15 15 18 22 27210.0175
 58 09 08 32 18  9 12  6 22  5 56211.0160
 58 09 09 27 15 15 22 39 22 22 39235.0166
 58 09 10 18  9  7  7 18 15  7 12245.0219
 58 09 11  9  9  7  7  5  6  7  5250.0245
 58 09 12  7  7  4  5  3  5  5  3270.0267
 58 09 13  2  2  4  3  3  3  5  4285.0265
 58 09 14  0  4  5  6  5  4  5  4290.0233
 58 09 15  3  3  4  6  5  7 12  9271.0230
 58 09 16 18 39 27 39 56 56 56 32263.0206
 58 09 17 27 27  9  9 18  7  5  3259.0189
 58 09 18  2  3  3  4  3  6  7  5246.0205
 58 09 19  3  2  4  7  7  2  5  3243.0187
 58 09 20  4  5  5  3  3  3  6  6231.0163
 58 09 21  5  2  3  4  4  4  6  4221.0156
 58 09 22  4  2  2  3  2  5  7  3249.0172
 58 09 23  6  6  6  4  3  3  3  7226.0175
 58 09 24 12  3  4  6  6  4  4  9225.0174
 58 09 25 18 80 80 80 94 94 80132222.0161
 58 09 26 48 48 22 27 18 18  9  9218.0169
 58 09 27  6  6  9 12  9 12  9 15219.0177
 58 09 28 15 18  9 12  5  5  3  0225.0208
 58 09 29  2  9  7  9  5  3  2  2227.0217
 58 09 30  4  3  5 22 22 22 39 39228.0201
 58 10 01  6 18 32  9  5  6 12 32231.0223
 58 10 02 27 22 15  6  4  4  3  9221.0220
 58 10 03  7 27 22 12 27 27 18  5219.0207
 58 10 04  4  4  7  3  7  4  3  5215.0175
 58 10 05 22  7 12  9  9 12 15 18199.0157
 58 10 06  5 12  5  9 22  7 15 18189.0140
 58 10 07  9 15 15 15  9 18  9 18189.0125
 58 10 08 22 22 15  6  4  3  3  6187.0115
 58 10 09  5  6  3  6  4  4  5  4192.0116
 58 10 10  3  4  4  2  3  7  5  3198.0121
 58 10 11  7  4  6  5  4  4  5  9210.0123
 58 10 12  3  2  2  3  3  5  5  4219.0135
 58 10 13  2  7  7 15  7  5  7  4225.0138
 58 10 14  4  9  4  7 12  5  6  7228.0142
 58 10 15 15  9  9  9  9  6 12  7230.0160
 58 10 16  6 27 15  6  5  5  4  5253.0219
 58 10 17  7 18  9  4  5  9 12  7286.0231
 58 10 18  9 12 12  6  5  7  4  6286.0243
 58 10 19  4  7  5  9  9 18  7  9296.0238
 58 10 20 12  3  3  3  3  6  7 15278.0232
 58 10 21  7 15  6  7  6  3  4  4277.0212
 58 10 22  3 56 80 39 18 56 67 56270.0241
 58 10 23 39 56 67 48 39 32 39 32240.0230
 58 10 24 39 48111 94111132 94 80227.0190
 58 10 25 27 15 18  6  4  4  4  4191.0176
 58 10 26  3  7 22 12  9 12 15  7194.0171
 58 10 27 18 18  9  9  6 32 94 56191.0164
 58 10 28 18 12 56 56 48 39 39 27209.0179
 58 10 29 22 18 12 12  7 15 32 39220.0200
 58 10 30 18 12 15 18 18 22 18 32228.0193
 58 10 31 12 18  9 12  9 22  7  6222.0210
 58 11 01  5  5  7  9  9  7  6  7234.0217
 58 11 02  4  2  5  7 12 56 32 12241.0212
 58 11 03 15 27  7  9 15  7  7  7224.0205
 58 11 04  7 15  4 12 18  4  9  7220.0192
 58 11 05  3  2  4  3  2  4  2  2222.0177
 58 11 06  2  2  3  3  3  3  4  5204.0152
 58 11 07  3  4  5  9  9  9  4  6206.0133
